age,annual_income,credit_score,employment_years,existing_debt,loan_approved
40.44764722071349,169511.49340179123,350.31776056876515,32.37373570773015,88619.57804650745,0.0
28.66471600354229,193704.84391997228,782.6034744467092,44.90152744749935,59304.43341867842,1.0
27.8218521335543,42373.50022739805,446.08002342378836,12.174114828814965,39152.56981778293,0.0
32.512144908229764,151556.14553665597,371.23320670554233,46.35172723981533,41262.184084862376,0.0
47.46133323530603,188901.2822277868,788.8114439279375,3.0133695144780424,69561.81464968069,1.0
55.72979613500312,52621.95190981883,825.6083240263644,46.72180134027572,321.82636042786817,1.0
53.009868835886564,31969.32812601995,774.1701894959979,17.58113436198172,61958.93374598407,0.0
33.99669484729714,153401.71687221064,745.2338410986829,5.071041422460826,35549.30104413574,1.0
67.7432640331597,123405.16037238414,660.3830893514619,24.29358795931628,79419.73312770843,1.0
56.89484583478843,171529.17981648896,602.9715538350266,12.838828386025398,9299.063982313215,0.0
47.717702625570034,45159.02779273211,347.8427179512756,14.243645098096142,58820.22669483905,0.0
50.58603731171761,163148.11613478023,524.6492671888843,15.364498246314328,48097.288988612374,0.0
40.980003121389494,56292.91760859401,504.9786843567727,40.15129489163317,64232.55259052274,0.0
32.386549475057876,49458.069715826816,442.8645810681794,26.958063833762726,6485.359448296835,0.0
37.79863393256308,49567.843627578724,697.8810625287217,15.565384957800182,57998.378742813125,1.0
57.892305523218454,166623.44964164877,572.731654293324,30.51668916554592,56148.45879595237,0.0
20.719674431487793,139735.499725316,344.5754187492064,35.80753371115968,56066.00944161709,0.0
25.803632025345813,114151.77645844148,421.10076107239627,13.631200036676688,60348.76665964548,0.0
22.300132101087637,84589.48714223044,675.7923200127777,20.677455076267577,67646.79372263623,1.0
22.03644011594851,177896.0973463595,341.8719727196651,6.0943046668473775,80498.89996807698,0.0
62.77302920055036,90640.11933607436,768.1638027268227,9.057467476734015,26982.072012821434,1.0
55.18289296900118,166987.89910488387,572.3305898576859,34.05589269824914,82504.94101800621,0.0
43.70869145436626,99044.28354263931,564.3226175296563,9.071917384781347,49825.568226345364,1.0
24.891708032550074,87849.99729648336,625.8242815627347,26.258169183353008,7705.827913433116,1.0
44.58079375584162,103282.36142052915,753.574531258832,35.452313086121634,5855.09292439792,1.0
43.67358853902829,74248.01734954558,491.2950643462062,5.343846154737192,33423.83186960608,0.0
28.66009349550076,154569.6884317252,672.908883907485,28.365610981445176,78489.69771114676,0.0
41.69258246189865,110489.67021664625,611.1525801976851,12.828139185068189,70768.09347409157,0.0
39.92523671986867,61798.285126427116,446.86554859318176,48.14634376187899,78861.49646724065,0.0
50.79250490261082,181923.42318942232,783.246492495337,24.177282335996235,51726.905644160935,1.0
51.75468254338219,89100.41984717805,738.5843118838104,40.299627488757906,44019.899795549056,1.0
22.265200488602225,117839.51500051795,662.148509062134,27.511327107813088,14745.252670628395,1.0
38.73063073132356,183164.97997361844,767.819951001833,2.170626642740958,32819.275360931155,1.0
51.292995785711824,132362.83926451858,777.0118105278914,31.657568779701116,43401.936617387524,1.0
45.15681292900439,41041.64732750553,689.5996371932691,47.570167110332854,8860.042967961723,1.0
62.824492059416116,189169.78225042552,760.3573306000196,30.08059100731656,22061.195271121127,1.0
52.93468158094725,132987.44955285522,683.609303918106,40.95944297133951,59822.529406373884,1.0
28.146721354071484,80283.0106382755,674.0774244681652,44.21032316742039,73566.31142391899,1.0
23.528437370021493,45068.973079409705,640.2362580183514,11.403988597446624,99834.75113929497,0.0
52.12096391031578,162924.53406865327,713.9941517567026,10.602241995411333,93311.33313435577,1.0
21.32556552708109,131613.09606713243,387.23280791119055,30.549049442549585,64256.51995351916,0.0
49.28877906367316,116022.99655573787,784.4789175594107,20.551423490335235,42124.8053294072,1.0
67.01151207124788,180900.66494917238,779.5139402598776,41.99306514333602,63617.73647082327,1.0
48.77370889379395,161947.49802041554,316.08600566900753,45.00115616990056,78565.1618080232,0.0
39.4084963103261,47301.47835189522,754.1992128106194,17.671068965135905,11833.619092338731,1.0
52.16441092211766,76109.97220319867,370.87842711039485,11.843527948724104,40990.48896962882,1.0
42.91264452457583,64728.045166603835,484.31536984252807,39.026275762193094,83980.22856356172,0.0
47.280839465796745,153910.33266308185,708.9295409603842,13.740301777406804,38383.2951933044,1.0
67.07324043882626,26035.838252440288,388.4179428265695,41.13071592568392,57187.22712271865,0.0
39.30513189003871,122580.14327683697,749.8818632654842,21.18691268243814,58776.93608621982,1.0
68.05952819119571,157242.5634333243,757.673797876758,33.37749496457352,18447.625313363937,1.0
65.26753209780318,177817.8146171149,579.1072535684599,4.776765691733409,36223.544165228835,0.0
29.78955673946482,81574.71476886334,303.5122294442585,31.19296623382865,33451.128874193215,0.0
23.468065043758273,167826.31484096232,457.870973246202,22.588383936861455,2619.6708532064795,0.0
25.03890006887133,39913.7126519373,639.3098051066581,29.330423158773705,2419.1763891355245,1.0
20.911091282577488,172361.41251221328,839.6523979150829,8.400710387243171,83169.70436757735,0.0
24.72214803779642,42947.959219756835,647.4974398591676,36.843687247209104,27307.080997281242,0.0
54.150338670817845,91511.71230086611,442.8919695852879,43.13985387716143,51807.876623881544,1.0
23.55943242301145,163513.16584031965,648.7031367047862,10.836990004538782,29872.557358877304,1.0
35.948781514688065,46985.13692277928,596.9919588437206,4.785727776008086,94067.92451153405,0.0
62.24376554847273,61265.251141875466,728.914967333129,1.1819293023168198,25929.675886577374,1.0
21.16359678679129,150005.46231075193,358.8393513548271,32.0985750221633,42965.68127389351,1.0
60.72342412944679,149606.5765782934,718.5653463761155,30.35470180443904,87273.02504846019,1.0
34.09273873866999,135406.5739193535,597.6966182718606,27.334870635703503,84193.35667918087,0.0
25.908241381082814,144910.720004078,829.645602122447,11.597354805798771,18610.141784627733,1.0
54.836858268207536,117690.3998025673,488.02969132127737,19.545299795275735,80264.33097957104,0.0
51.4471423389942,65323.830603251496,647.9420412236715,29.72381675930865,45818.688673789264,1.0
63.873600676352645,82225.2788307055,812.6154580305096,24.83834294295847,48296.887208535525,0.0
56.75355219019429,52687.589024256624,356.3803503948736,49.38927601074437,13347.997241594378,1.0
60.17404651924243,183521.1010400531,815.4756679800481,6.8219876278366565,8060.151375712466,0.0
34.101728628565326,125010.52305790168,678.3371472654474,34.75722770237969,72793.93069737652,1.0
28.871977188986143,92153.25501745519,337.31038250784457,20.215938405214608,49646.11523552998,0.0
57.53073758204292,103161.04465594389,465.52996182074895,21.409980746280738,43685.070261517954,0.0
60.3417369633632,190511.00113012677,689.4946487549048,35.87988828290881,72950.82286523968,1.0
69.52525710003366,47603.252560894434,337.04283080782443,34.62180756621848,76551.28989911097,0.0
40.630883845571326,125521.3697630235,620.1937530969503,49.56279968510942,15890.816766935357,1.0
38.60090428963916,111059.96219920387,490.2356813241262,6.419714472706262,61022.51494776413,1.0
58.82064803709984,130061.76237823661,641.5035347721124,5.205482469208317,13535.408227768552,1.0
37.040177012650894,23259.833087751293,325.15811859688205,36.216940856437056,75137.50860290456,0.0
66.53786628017824,176982.30360994727,779.345243383807,28.919345850320454,65695.51562671395,1.0
62.92063759215059,187781.29084705023,835.4189330475683,13.708033327990293,95661.46210834579,1.0
41.44970136875092,121723.97304605761,832.8828204071303,3.9709684494493303,6895.8016356421185,1.0
57.54355338957487,145397.1482978406,712.3085074586086,4.282912479821527,5705.472115125432,0.0
57.727143704234116,186049.88861191322,371.5474320718476,44.70954373320591,28218.707469320016,0.0
